Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6,Agent 7,Agent 8,Agent 9,Agent 10
-140.33369589120005,-63.10257765583417,-198.04795194538332,-192.07415729496915,-325.07433198651563,166.48607601323306,-70.73910512074208,-87.3521326058265,-179.3730708522128,70.00282464112955
-81.8742452160974,-246.6333413373856,-192.00220702522603,-84.66402701741964,-105.57820543542964,247.79336807104983,-153.56114648799274,-99.0121926416158,-331.4366878258746,67.3905603870565
-116.49336075341057,-425.7746951293719,-92.34610143250876,-90.47038481820827,-142.97772339436116,223.4072190248283,-366.4746171134191,-87.74046036236689,-64.79224364484693,89.20807909310248
-84.09493772281535,-172.7216199778092,-146.53732077933157,-80.0497617059506,-298.3940365205842,228.58317634387612,-69.34408194240424,-102.68783366832716,-140.66053159743598,109.45404967687007
-136.2605584762746,-263.95761519827795,-316.25817619768213,-204.6860708508612,-352.4126363269941,10.312430770123598,2.736851593658784,-377.75160698747544,-196.810603284269,109.79434125370855
-299.2347436946254,-203.6200096176592,-126.35019836177037,-362.82036321676657,-133.4716227301019,239.90432563957873,-106.0846378243737,-119.94226155292402,-135.78971348948852,42.08586297827641
-342.3610848977497,-31.451752059769916,-254.64847526530045,-103.19650711127512,-368.5575785752261,14.631016215879526,-319.96663235805113,-83.30218783676631,-59.79070294276319,-104.1004918522805
-300.9279633736325,-46.23852958103146,-226.79089708257692,-127.27774164632837,-109.00152916238088,244.4575201516603,-275.9899363804065,-286.676641267282,-200.02800786056633,68.00914746260818
-227.84714298184883,-109.61897398899987,-253.55741371742835,-571.3791158929209,-24.21408073386789,171.46166967513486,-393.4857230747642,-215.3021159580136,-208.16117360572258,59.01429192189986
-527.1656729021493,-110.22617114453477,-349.35230383159654,-152.85726556994322,-55.23335480916211,272.1665793063666,-107.82794039290455,-102.38320291306552,-136.2817684679205,8.425873099021274
-119.48019116626887,-279.75422041743275,-271.7212463834309,-100.98632160682034,-71.86355336877662,240.46711407326953,-361.3436929119888,-71.9654451738786,-138.7949173873288,103.33512544457682
-68.56567469847383,-329.402623035861,-62.679789277907396,-152.36426927488858,-525.2254825509797,15.183239108891456,62.58123095044556,-77.45619278109852,-54.9014810832814,38.913778151261184
-351.05402795400425,-291.348321391818,-86.19795646704681,-134.69666431780007,-580.8780521986498,204.02948477652856,-120.06811927491587,-75.65164546233073,-112.18514386916961,102.83683937720686
-124.750833346782,-138.38339119130245,-335.9030302436088,-76.88090131802389,-256.19253950823196,210.27001916372336,-354.2327930960935,-267.5791534987043,-161.34413222092297,61.38101525745326
-393.76175186517537,-265.098788865528,-165.24603678939835,-183.46490101249483,55.82436315581219,218.65675499615617,-470.9186878288414,-253.811501324055,-67.21630272530307,76.46456063347476
-400.10157252452836,-112.863880946815,-106.39964420713567,-186.6728253671149,-459.55563540921935,245.92767809447201,-41.812522634469516,-141.05009167259033,-248.98268524274232,90.29375094014681
-251.672294240876,-455.91459172929865,-122.94786132147361,-90.163619569395,-567.3315252129805,255.25219046905093,-443.7740653216815,-147.2519747424,-118.14224914160273,70.57054153739736
-131.22246937089824,-331.6484573021324,-79.94744589184168,-49.67612462179645,-534.017917873723,5.8835131481682765,-371.45342736572627,-130.0837389632759,-95.36577794839421,89.33950943449884
-94.25651107802621,-248.4139385663221,-291.3141697421074,-111.88969101607839,-625.3880129462257,237.9656558198815,-83.22610953800158,-430.15154587816346,-59.78008664376151,107.99936555043887
-237.801326040232,-525.1834986991817,-134.5378679939723,-65.47231833157119,-104.68763096967663,248.4938507085525,-309.7052715791028,-206.1642233147199,-130.42565583153396,-17.58217192774238
-101.88478028495692,-116.77313130231852,-232.83414826316846,-94.1737528592418,-150.47225460561333,206.90029392214575,-130.03752534047868,-259.85715160964713,-70.82045872579995,178.4282087528229
-154.5402383812255,-77.48506725073884,-136.10078948163567,-105.715222525173,-294.81572890886264,217.59137216034253,-472.93850746141857,-171.35727664924366,-89.26352416832778,-44.22373128567587
-151.35707269038613,-220.10410374583705,-260.0071303871369,-191.1890203209377,-377.8404221788246,220.80934187626633,-431.881075831817,-142.46636661755517,-118.13811404254709,120.19379975708615
-397.0281646603887,-79.31848778677931,-185.79305286292612,-446.7476800740982,-172.88065390223375,236.84816439274155,-398.1894659392098,-88.32073259836304,-81.18182306810871,111.99954016377231
-117.10670290373199,-166.00998935414873,-103.61781855107441,-202.01594703387826,-129.7545445119634,247.97009854760816,-87.15973723342394,-138.77032794036643,-147.99023674199316,96.14541168297741
-75.55910486655887,-396.7249918287535,-426.10718753560724,-137.44396791670857,-455.02299657640265,-12.18829939740057,-89.24388317388458,-346.1447499623189,-324.88390763777494,-28.082208889664514
-320.84173406130424,-70.0916941105261,-90.02818568681825,-234.23691769449522,-467.13116619053227,224.6075484253055,-258.6353615991939,-232.10954801439178,-161.7582019588786,-82.63714775602726
-292.8596531682191,-520.0733318583347,-161.39517038643646,-73.97209574643011,-190.9939420152811,272.9368146531222,-53.96665376252717,-152.6614233990573,-284.3503411077228,12.958704776345868
-117.5476899478679,-95.18574595556075,-493.72873313773385,-457.88161658734754,-458.79322187314466,237.61752308481547,-574.281742948448,-402.050540047708,-187.65540582598783,146.0850841338997
-101.84435602217157,-252.05109511673058,-171.37991630055106,-325.45137372566273,-438.33065960296045,210.01112399762107,-274.9275240123154,-103.2110131101355,-143.20828663909168,156.2235782229721
-230.94248905631628,-242.224627832707,-82.93708356365438,-359.01464475489433,-100.14963625993538,-35.00730940351089,-481.4891781392934,-350.21775558097056,-41.171766445288306,94.04988484280007
1.1622753497492226,-293.55079865447505,-132.96541099389327,-179.76805356305164,-54.41592229652935,45.80157480956865,-186.75299004746051,-71.93410587871253,-144.635633053725,96.8532804559071
-429.2612465260083,-117.46856507298385,-217.15685772526774,-423.80054153011065,-404.3139026569181,283.5205054776193,-193.95758823735895,-380.33723511643706,-153.92074536802428,116.20365966833418
-116.11800455980045,-99.65158966471364,-115.92744267049568,-157.22996504759976,-390.4664578607523,249.5549153973886,-163.81512220136085,-353.7587682569091,-178.62335031940813,104.19317475357855
-109.94239832471466,-199.15100318986595,-60.79410369574455,-341.9332153187879,-608.2601105452218,239.2589242683899,-346.81510503416416,-61.44433001169295,-167.75806638465562,97.3751360379383
-102.28647065801792,-394.19490327264396,-330.7117408320215,-133.0044918187204,-642.5901160791283,245.3758657913397,-92.07260305324289,-168.2703945882996,-104.27946429296368,90.21442872251306
-359.11054318272284,-151.72715015191108,-125.48634435508929,-108.8716757559531,-93.16082635830072,234.49051477076907,-54.82418393395428,-65.95328694266347,-145.97859223263023,-47.420741200071156
-345.8604434404982,-291.4364638167081,-419.0833350000649,-100.69542095563668,-278.6759548597984,17.814373270491743,-332.01079299165724,-92.0913335227873,-114.77070356656715,53.94357078905039
-161.54592678022797,-332.7173517541131,-71.23565887127998,-55.93088206669176,-122.64248289180534,209.91229742291,-264.6096693987166,-135.13848143063672,-270.3485125210492,110.88641792267128
-234.84189081608682,-474.4874719811513,-250.38702761792672,-84.82597948820705,-213.77865029276566,208.07088252991812,-257.1674738095802,-173.38426363745117,-153.36731980861725,46.22739316951451
-234.8203697694571,-17.308967216093905,-249.71417838530863,-375.9428905348966,-353.9702306193369,188.71003644236663,-342.52059881439317,-110.37291920365317,-264.52498397708155,139.59387327483356
-119.0160553179349,-99.91618213825694,-281.16951326643516,-158.29753406051407,-113.32593814869817,229.8251056197658,-521.7202851992241,-300.78876260712144,-280.23442521529984,68.3328378375096
-111.91004283455574,-89.42729238115308,-220.75156214730166,-159.29064291230156,-345.8827243872205,227.462825801389,-310.1180880278433,-172.42134838207147,-250.7746316200177,84.66476638011552
-62.48234901815994,-70.07097304422746,-359.9361111196408,-268.38243638749344,-463.6096158585822,227.8497074853548,-102.49029134383527,-410.31909144961935,-242.36665797243413,-27.732944935033515
-86.19517002775133,-106.28002941259591,-295.7289610223131,-99.47780381066622,-13.503520377365149,250.2588188734029,-218.5175491543865,-142.78156484791924,-156.47689963535078,195.60047527882307
-316.26671965352995,-82.978126043173,-305.27417586339305,-223.2750959643293,-247.2623717715419,255.45904000718568,-98.77523273047387,-63.61917173382581,-326.90515476270286,-2.371163418441796
-198.85983809919819,-197.30126292219467,-314.0824605874521,-171.06032324597646,-300.0344793834508,14.622021761622904,-171.475508398948,-95.32315316833171,-314.5404558451646,91.25998845336858
-162.87669726242814,-84.30437185159131,-439.62462028511504,-240.28336285587824,-443.5935572019088,242.45779915354464,-72.07655096568986,-272.56290232388176,-298.76778591242976,79.91780454617518
-140.8990425419103,-200.7058844094181,-111.50560239650832,-99.30598398485758,-220.1504028905427,229.03710330597522,-393.2567630928878,-429.8818650587247,-274.5698056744651,-71.05198764120689
-83.77918436232352,-241.3677242016924,-391.03006366350786,-283.03375070098804,-119.43150451548453,212.08470173738925,-439.2632586214059,-70.62848397202839,-386.6360490209106,173.22325535156352
-179.77674919126548,-98.28092079924605,-65.6542573999931,-158.1136210454855,-226.34161441624673,252.90383383551642,-343.1227129081167,-437.4709584699029,-329.4026962154376,-110.79199914433497
-76.44144050979043,-407.6674188708617,-151.9676600815019,-120.24202138722552,-253.49813600580868,247.57893638461647,-184.9448113762051,-151.16599236156122,-477.3235492693798,-89.88314959106913
-101.13577537406506,-120.48582924805565,-95.53295191145719,-202.18574403289423,-224.20123389899732,240.71849740772748,-312.693618744353,-259.82724655944025,-368.3842211262818,197.46063565498875
-144.3166996077883,-83.61753666285597,-109.49748862939667,-386.69223395082554,-407.44510878943623,208.75160074664393,-298.6916342601602,-129.6641442689128,-219.4923508778969,74.16661994919063
-137.59694163286068,-275.51026176216135,-281.0921432034313,-340.5204694296068,-403.63035361349506,250.6625298685662,-592.4140725517448,-142.99583802488212,-169.6778638136141,-75.70209783104559
-110.04363125239333,-113.7348613074224,-69.8857610442595,-335.7623524408109,-153.9925778809213,-2.465964792075738,-273.630022621763,-268.7880106301395,-243.18366577292676,54.26597585012324
-74.38512155432221,-97.75770413613651,-93.11668996118443,-122.00133258495023,-371.32615633683287,240.45758687298732,-320.0611418886923,-212.28943101848785,-272.9249467179656,173.5516589061406
-203.55193553569018,-310.2380601392016,-68.39576461966206,-454.595389725539,-348.7734819047974,223.367904080282,-133.55202580724463,-248.71939419861292,-396.39166369271584,173.93797280105758
-526.9102003349581,-90.6344912601882,-377.2939093704821,-139.3547171727811,-270.76158935188744,240.1142185706279,-173.78658382780105,-278.7066278867692,-235.1379219627718,85.85044208470191
-221.9983777137756,-180.45737698041827,-271.14983814648724,-102.93190132668092,-152.78611589169833,243.78722634378457,-412.2604709337709,-279.319321696305,-148.7151253162944,-51.58101263648561
-105.70282416902768,-244.40149794931963,-83.36333059228876,-126.69493489255069,-272.76700041169875,267.6533313433696,-115.52950696565182,-96.78776255766311,-341.32692771650954,35.68957582411792
-158.44724287661623,-109.21859960278574,-83.09790329792204,-130.21590831551646,-187.22484198352637,249.75049703666258,-363.2993394809596,-142.72371415534536,-229.0913041891027,56.45828291186942
-73.03302624786446,-147.44166273680628,-297.8286317660715,-161.85464855398328,-366.7235742824561,-6.54925950871845,-87.44739696915411,-278.842795978665,-324.36853292559385,68.54762683030354
-267.51590009832444,-104.28792108552108,-419.8742808602355,-94.57472309720622,-100.09524949804282,159.01032804233162,-342.6227986718493,-85.38886180475649,-318.9271863844914,-86.05251978013229
-113.18557586532691,-83.62960346859532,-338.51788773576067,-95.4398142334916,-102.97167003465518,29.014528326429797,-113.22816461905717,-187.10132593863085,-257.9320387918643,74.15502533712316
-74.90347563865784,-311.86940087165226,-29.312185325293157,-69.67794008508707,-306.9923054065847,244.2152645895138,-55.006767704709276,-95.50819315236447,-217.01080524476362,-113.63856099461444
-414.72717261022285,-156.5126589180038,-320.66714381518545,-142.5728011505386,-429.02804679958024,260.3026901940034,-220.2550551138188,-442.8500182953467,-161.69374239964924,77.64399571893016
-100.45173552059298,-416.5900033851846,-84.86154832495068,-242.11640084984631,-80.88191819082853,207.86730784241755,-290.70653132022255,-111.96572252719548,-188.69870403970424,15.913076679740739
-221.43625339434453,-302.0073443673408,-115.0353279420604,-273.20381248136425,-100.39202949546151,-27.67630845755997,-191.89174362793077,-129.50732148576756,-119.14583351550814,106.91045922417196
-86.01133789099966,-102.46508844845847,-351.0501603473542,-265.0941649962882,-160.27229783604054,0.10891293312283779,-269.45787440313904,-81.18068483771293,-202.77560600954718,-126.01984368193655
-112.55457260654113,-409.1460323102648,-360.2627282764355,-233.0304276681182,-292.702810596667,226.7941821552423,-191.61366672745874,-131.2807232609339,-185.2695442750309,146.76455438106535
-99.07959310189499,-126.0182899427262,-47.39899914267954,-135.47442919755403,-345.5871365421451,256.03308522705174,-130.1862222981573,-22.861197333012328,-231.99280827544735,109.35497347218941
-48.9139210692917,-88.05240427751072,-303.78678076719575,-113.28314383346927,-438.48430440994827,220.05862234497386,-299.4638941433206,-301.87438331960414,-182.72891087388783,79.56433644518076
-118.75818128074266,-329.4342699962443,-334.75961884153156,-425.936307635252,-499.38403519329745,237.16932018761193,-237.7209306666938,-119.37809532195453,-195.8272565247196,-53.4366516182491
-121.38963683395076,-489.29547113604133,-372.23045427406805,-233.68009654221646,-219.09705713577856,247.22413024829996,-413.2866822765934,-200.82650693118387,-188.43320823289864,-92.16358331858142
-39.55814648299491,-252.08968553716446,-426.6958640990086,-225.6913561600271,-208.11386760844113,242.0078875076233,-418.49962610286207,-61.61315231304726,-227.50586189970124,61.262150755233364
-159.14025020689962,-503.3014685903801,-207.09872156330385,-394.4813670423058,-224.35039024421656,271.90925478369127,-58.48526624241859,-77.61741615915405,-380.2803653165346,75.61643078773528
